cell1,cell2,score,dataset1,dataset2
3105,999,0.506912442396307,1,3
3106,2401,1,1,3
3108,2442,0.460829493087552,1,3
3109,2637,0.691244239631328,1,3
3110,3269,0.0921658986175104,1,3
3111,2403,0.875576036866348,1,3
3111,457,0.921658986175104,1,3
3111,2739,0.552995391705062,1,3
3113,2374,0.691244239631328,1,3
3113,159,0.552995391705062,1,3
3115,1793,0.184331797235021,1,3
3116,1042,0.875576036866348,1,3
3116,2976,0.691244239631328,1,3
3117,995,0.552995391705062,1,3
3119,2500,0.276497695852531,1,3
3120,1412,0.460829493087552,1,3
3120,931,0.414746543778797,1,3
3121,457,1,1,3
3121,520,0.368663594470041,1,3
3121,62,0.645161290322573,1,3
3122,2895,0.276497695852531,1,3
3123,3368,0.368663594470041,1,3
3124,3242,0.322580645161286,1,3
3125,2953,0.0921658986175104,1,3
3126,2597,0.138248847926266,1,3
3127,2931,0.460829493087552,1,3
3127,379,0.599078341013818,1,3
3128,3319,0.645161290322573,1,3
3128,751,0.414746543778797,1,3
3129,935,0.875576036866348,1,3
3130,3325,0.552995391705062,1,3
3132,414,0.322580645161286,1,3
3135,1250,0.368663594470041,1,3
3136,524,0.414746543778797,1,3
3137,1021,0.276497695852531,1,3
3137,216,0.276497695852531,1,3
3138,528,0.506912442396307,1,3
3140,1445,1,1,3
3140,891,0.783410138248838,1,3
3140,2777,0.552995391705062,1,3
3140,2744,0.506912442396307,1,3
3141,778,0.368663594470041,1,3
3142,1677,0.276497695852531,1,3
3142,485,0.138248847926266,1,3
3142,450,0.138248847926266,1,3
3143,1797,0.184331797235021,1,3
3146,726,0.368663594470041,1,3
3147,3120,0.368663594470041,1,3
3149,2561,0.552995391705062,1,3
3151,2133,0.552995391705062,1,3
3151,363,0.645161290322573,1,3
3153,519,0.230414746543776,1,3
3158,2099,1,1,3
3158,3178,1,1,3
3158,40,1,1,3
3158,1515,1,1,3
3158,2796,1,1,3
3161,3252,0.414746543778797,1,3
3162,1855,0.599078341013818,1,3
3162,506,0.645161290322573,1,3
3162,130,0.737327188940083,1,3
3163,3180,0.829493087557593,1,3
3164,893,1,1,3
3164,1398,1,1,3
3165,3379,0.737327188940083,1,3
3165,1836,0.322580645161286,1,3
3167,1668,0.737327188940083,1,3
3167,1835,0.829493087557593,1,3
3168,383,0.138248847926266,1,3
3170,338,0.691244239631328,1,3
3170,2411,0.645161290322573,1,3
3172,1325,0.460829493087552,1,3
3172,878,0.506912442396307,1,3
3172,2724,0.460829493087552,1,3
3172,1866,0.414746543778797,1,3
3174,1024,0.184331797235021,1,3
3174,2530,0.0921658986175104,1,3
3174,2269,0.0460829493087552,1,3
3175,1256,0.552995391705062,1,3
3176,172,0.184331797235021,1,3
3178,15,0.368663594470041,1,3
3181,2507,0.368663594470041,1,3
3181,506,0.599078341013818,1,3
3183,1257,0.184331797235021,1,3
3186,258,0.599078341013818,1,3
3187,495,0.645161290322573,1,3
3187,1737,0.414746543778797,1,3
3191,508,0.276497695852531,1,3
3194,2933,0.0921658986175104,1,3
3196,258,0.460829493087552,1,3
3198,2116,0.276497695852531,1,3
3199,2944,0.599078341013818,1,3
3199,818,0.184331797235021,1,3
3200,351,0.967741935483859,1,3
3201,1168,0.0921658986175104,1,3
3201,3328,0.184331797235021,1,3
3203,2133,0.691244239631328,1,3
3203,1869,1,1,3
3204,1886,0.184331797235021,1,3
3205,1660,0.414746543778797,1,3
3205,472,0.506912442396307,1,3
3207,707,0.737327188940083,1,3
3207,1607,0.506912442396307,1,3
3209,2176,0.552995391705062,1,3
3210,1585,0.691244239631328,1,3
3210,3308,0.506912442396307,1,3
3212,2886,0.552995391705062,1,3
3212,1925,0.0460829493087552,1,3
3212,457,0.460829493087552,1,3
3214,3194,0.138248847926266,1,3
3214,3545,0.276497695852531,1,3
3215,2268,0.645161290322573,1,3
3215,481,0.414746543778797,1,3
3216,2838,0.322580645161286,1,3
3216,1744,0.138248847926266,1,3
3220,1862,0.599078341013818,1,3
3220,2456,0.506912442396307,1,3
3221,1030,0.138248847926266,1,3
3222,2022,0.184331797235021,1,3
3223,3084,0.829493087557593,1,3
3223,1033,1,1,3
3223,1398,1,1,3
3228,2773,0,1,3
3229,1059,0.737327188940083,1,3
3229,1660,0.414746543778797,1,3
3230,1607,0.691244239631328,1,3
3230,115,0.552995391705062,1,3
3230,3368,0.460829493087552,1,3
3230,1225,0.645161290322573,1,3
3232,3280,0.921658986175104,1,3
3232,2286,0.460829493087552,1,3
3234,3494,0.691244239631328,1,3
3234,1559,0.691244239631328,1,3
3234,1907,0.783410138248838,1,3
3234,1940,0.645161290322573,1,3
3236,2178,0.414746543778797,1,3
3236,1270,0.0921658986175104,1,3
3237,2032,0.230414746543776,1,3
3238,3503,0.276497695852531,1,3
3239,2127,0.506912442396307,1,3
3240,456,1,1,3
3240,1797,0.691244239631328,1,3
3241,1922,0.414746543778797,1,3
3245,289,0.368663594470041,1,3
3245,2164,0.414746543778797,1,3
3246,1897,0.322580645161286,1,3
3248,2940,0.230414746543776,1,3
3250,948,0.322580645161286,1,3
3250,1420,0.460829493087552,1,3
3252,1830,0.368663594470041,1,3
3252,516,0.368663594470041,1,3
3253,801,0.921658986175104,1,3
3253,2551,0.599078341013818,1,3
3253,836,0.921658986175104,1,3
3253,1280,0.645161290322573,1,3
3254,3564,0.506912442396307,1,3
3254,3003,0.875576036866348,1,3
3256,1961,1,1,3
3256,3147,0.322580645161286,1,3
3258,1395,0.184331797235021,1,3
3259,3216,0.829493087557593,1,3
3261,2914,0.691244239631328,1,3
3263,3110,1,1,3
3263,1638,0.967741935483859,1,3
3263,2560,1,1,3
3264,2107,0,1,3
3265,1658,0.414746543778797,1,3
3265,2801,0.414746543778797,1,3
3265,965,0.184331797235021,1,3
3266,1149,0.0921658986175104,1,3
3268,35,0.322580645161286,1,3
3271,1096,0.230414746543776,1,3
3272,2723,0.460829493087552,1,3
3272,429,0.322580645161286,1,3
3273,805,0.0460829493087552,1,3
3277,2515,0.184331797235021,1,3
3278,485,0.230414746543776,1,3
3279,796,0.599078341013818,1,3
3279,692,0.691244239631328,1,3
3281,321,0,1,3
3282,3238,1,1,3
3282,2655,1,1,3
3284,1624,1,1,3
3284,40,1,1,3
3284,3178,1,1,3
3284,1515,1,1,3
3285,1615,0.506912442396307,1,3
3286,942,1,1,3
3286,1953,0.645161290322573,1,3
3286,1026,0.829493087557593,1,3
3286,421,0.829493087557593,1,3
3287,331,0.645161290322573,1,3
3287,533,0.276497695852531,1,3
3289,3422,0.829493087557593,1,3
3289,450,0.645161290322573,1,3
3290,3509,0.0921658986175104,1,3
3292,1669,0.552995391705062,1,3
3292,1274,0.829493087557593,1,3
3293,2078,0.368663594470041,1,3
3293,809,0.322580645161286,1,3
3294,2341,0.783410138248838,1,3
3295,2721,0.875576036866348,1,3
3295,1910,1,1,3
3296,1897,0.368663594470041,1,3
3300,3033,0.368663594470041,1,3
3300,3060,0.322580645161286,1,3
3300,89,0.184331797235021,1,3
3303,2698,0.783410138248838,1,3
3305,2624,0.691244239631328,1,3
3305,3358,0.967741935483859,1,3
3306,743,0.460829493087552,1,3
3307,499,0.967741935483859,1,3
3307,315,0.737327188940083,1,3
3308,318,0.322580645161286,1,3
3311,1196,0.506912442396307,1,3
3311,3431,0.691244239631328,1,3
3311,934,0.322580645161286,1,3
3312,806,0.737327188940083,1,3
3312,1602,0.783410138248838,1,3
3314,1364,0.322580645161286,1,3
3318,3553,0.506912442396307,1,3
3320,3513,0.783410138248838,1,3
3320,2097,0.506912442396307,1,3
3321,197,0.645161290322573,1,3
3321,169,0.691244239631328,1,3
3321,1060,0.645161290322573,1,3
3322,2326,0.230414746543776,1,3
3322,1202,0.0460829493087552,1,3
3323,2218,0.368663594470041,1,3
3323,771,0.230414746543776,1,3
3326,327,0.645161290322573,1,3
3327,363,0.645161290322573,1,3
3328,2271,0.368663594470041,1,3
3331,1634,0.875576036866348,1,3
3331,1910,0.783410138248838,1,3
3331,560,0.691244239631328,1,3
3333,2981,0.599078341013818,1,3
3333,1750,0.691244239631328,1,3
3333,587,0.875576036866348,1,3
3333,611,0.506912442396307,1,3
3335,2022,0.230414746543776,1,3
3336,3250,0.460829493087552,1,3
3337,2219,0.921658986175104,1,3
3339,2780,0.460829493087552,1,3
3342,3482,0.230414746543776,1,3
3345,1818,0.875576036866348,1,3
3345,2572,0.138248847926266,1,3
3346,1004,0.276497695852531,1,3
3346,3422,0.829493087557593,1,3
3347,3094,0.506912442396307,1,3
3348,1202,0.645161290322573,1,3
3348,528,0.138248847926266,1,3
3348,962,0.414746543778797,1,3
3349,608,0,1,3
3350,270,0,1,3
3352,615,0.967741935483859,1,3
3352,1340,0.829493087557593,1,3
3352,3002,0.829493087557593,1,3
3355,2515,0.599078341013818,1,3
3355,2570,0.368663594470041,1,3
3356,2721,0.829493087557593,1,3
3359,3266,0.230414746543776,1,3
3360,543,0.506912442396307,1,3
3361,3559,0.184331797235021,1,3
3362,343,0.783410138248838,1,3
3362,1910,1,1,3
3362,1633,0.645161290322573,1,3
3362,2607,1,1,3
3363,1600,0.322580645161286,1,3
3363,3372,0.138248847926266,1,3
3365,2295,0.230414746543776,1,3
3366,3328,0.460829493087552,1,3
3367,2602,0.276497695852531,1,3
3368,842,0.0460829493087552,1,3
3370,3250,0.322580645161286,1,3
3371,2047,0.0460829493087552,1,3
3373,3333,0.322580645161286,1,3
3373,2710,0.460829493087552,1,3
3374,981,0.506912442396307,1,3
3377,3159,0.460829493087552,1,3
3379,1832,0.875576036866348,1,3
3380,1151,0.460829493087552,1,3
3381,2949,0.552995391705062,1,3
3381,557,0.276497695852531,1,3
3381,321,0.0921658986175104,1,3
3385,176,0.276497695852531,1,3
3388,257,0.276497695852531,1,3
3389,1900,0.875576036866348,1,3
3390,2296,0.506912442396307,1,3
3391,35,0.506912442396307,1,3
3391,2747,0.691244239631328,1,3
3391,703,0.460829493087552,1,3
3393,291,0.322580645161286,1,3
3394,1225,0.460829493087552,1,3
3395,787,0.506912442396307,1,3
3396,1301,0.322580645161286,1,3
3399,833,1,1,3
3399,1033,1,1,3
3403,605,0.368663594470041,1,3
3405,1514,0.368663594470041,1,3
3407,2951,0.276497695852531,1,3
3408,2097,0.552995391705062,1,3
3408,1883,0.506912442396307,1,3
3408,1235,0.368663594470041,1,3
3408,1015,0.460829493087552,1,3
3414,702,0.414746543778797,1,3
3414,3324,0.599078341013818,1,3
3415,714,0.691244239631328,1,3
3415,928,0.737327188940083,1,3
3416,713,0.138248847926266,1,3
3417,1588,0.737327188940083,1,3
3417,868,0.737327188940083,1,3
3417,2431,0.506912442396307,1,3
3418,177,0.322580645161286,1,3
3418,1265,0.230414746543776,1,3
3419,3264,0.230414746543776,1,3
3420,409,0.783410138248838,1,3
3420,31,0.783410138248838,1,3
3423,2854,0.0921658986175104,1,3
3424,2798,0.184331797235021,1,3
3426,1257,0.138248847926266,1,3
3427,3523,0.230414746543776,1,3
3429,938,0.599078341013818,1,3
3429,3091,0.460829493087552,1,3
3430,1634,0.921658986175104,1,3
3430,1633,0.737327188940083,1,3
3430,3512,0.921658986175104,1,3
3431,515,0.138248847926266,1,3
3431,2930,0.322580645161286,1,3
3432,1707,0.368663594470041,1,3
3432,2435,0.184331797235021,1,3
3432,2981,0.506912442396307,1,3
3437,2627,0.599078341013818,1,3
3437,2718,0.921658986175104,1,3
3439,285,0.322580645161286,1,3
3445,3521,0.230414746543776,1,3
3446,3545,0.460829493087552,1,3
3447,3110,0.691244239631328,1,3
3447,1060,0.552995391705062,1,3
3447,1275,0.737327188940083,1,3
3450,1526,0.322580645161286,1,3
3451,3470,0.368663594470041,1,3
3451,2117,0.138248847926266,1,3
3451,371,0.599078341013818,1,3
3451,2544,0.506912442396307,1,3
3453,409,0.0460829493087552,1,3
3454,2811,0.506912442396307,1,3
3455,1625,0.414746543778797,1,3
3456,2416,0.599078341013818,1,3
3456,2641,0.414746543778797,1,3
3458,2267,0.599078341013818,1,3
3459,968,0.368663594470041,1,3
3459,373,0.368663594470041,1,3
3461,2927,0.599078341013818,1,3
3463,2951,0.276497695852531,1,3
3465,555,0.737327188940083,1,3
3465,307,0.829493087557593,1,3
3465,2816,0.599078341013818,1,3
3465,2210,0.599078341013818,1,3
3466,290,0.829493087557593,1,3
3466,1648,0.599078341013818,1,3
3467,1877,0.599078341013818,1,3
3467,3048,0.506912442396307,1,3
3468,343,0.322580645161286,1,3
3470,2080,0.230414746543776,1,3
3471,3336,0.138248847926266,1,3
3474,2634,0.645161290322573,1,3
3478,2737,0.184331797235021,1,3
3479,177,0.230414746543776,1,3
3480,1338,0.691244239631328,1,3
3481,1142,0.322580645161286,1,3
3482,2401,1,1,3
3482,1074,1,1,3
3483,2228,0.322580645161286,1,3
3485,686,0.599078341013818,1,3
3488,2073,0.691244239631328,1,3
3489,3372,0.184331797235021,1,3
3489,553,0.0921658986175104,1,3
3490,891,0.322580645161286,1,3
3492,3133,0.921658986175104,1,3
3492,1585,0.829493087557593,1,3
3492,2299,1,1,3
3492,1782,1,1,3
3493,1636,0.460829493087552,1,3
3494,573,0.184331797235021,1,3
3496,2307,0.138248847926266,1,3
3498,2955,0.322580645161286,1,3
3498,181,0.460829493087552,1,3
3498,3540,0.506912442396307,1,3
3499,2326,0.414746543778797,1,3
3499,321,0.276497695852531,1,3
3501,684,0.0460829493087552,1,3
3501,3132,0.599078341013818,1,3
3502,2526,1,1,3
3502,456,1,1,3
3502,2170,1,1,3
3503,1918,0.829493087557593,1,3
3504,169,0.645161290322573,1,3
3506,168,0.276497695852531,1,3
3506,3246,0.552995391705062,1,3
3508,127,0.138248847926266,1,3
3508,1775,0.460829493087552,1,3
3508,2554,0.0921658986175104,1,3
3509,421,1,1,3
3509,2703,0.691244239631328,1,3
3509,1459,0.829493087557593,1,3
3510,429,0.737327188940083,1,3
3510,11,0.921658986175104,1,3
3510,802,0.599078341013818,1,3
3511,2876,0.322580645161286,1,3
3511,793,0.276497695852531,1,3
3513,1006,1,1,3
3513,3462,0.967741935483859,1,3
3513,1619,0.875576036866348,1,3
3513,2526,0.967741935483859,1,3
3513,912,0.967741935483859,1,3
3514,186,1,1,3
3518,2733,0.322580645161286,1,3
3518,473,0.230414746543776,1,3
3519,2231,0.599078341013818,1,3
3519,1670,0.460829493087552,1,3
3519,2502,0.460829493087552,1,3
3520,2484,0.368663594470041,1,3
3520,2471,0.599078341013818,1,3
3521,2150,0.368663594470041,1,3
3521,3472,0.322580645161286,1,3
3521,8,0.414746543778797,1,3
3522,2397,0.599078341013818,1,3
3523,2091,0,1,3
3526,825,0.322580645161286,1,3
3528,2472,0.322580645161286,1,3
3528,3174,0.645161290322573,1,3
3531,1698,0.184331797235021,1,3
3533,2168,0.368663594470041,1,3
3534,203,0.322580645161286,1,3
3534,130,0.506912442396307,1,3
3536,3173,0.138248847926266,1,3
3536,1268,0.460829493087552,1,3
3537,2370,0.0460829493087552,1,3
3538,1407,0.414746543778797,1,3
3539,3336,0.322580645161286,1,3
3541,2173,0.414746543778797,1,3
3541,2811,0.368663594470041,1,3
3543,631,0.599078341013818,1,3
3544,2893,0.460829493087552,1,3
3545,1286,0.0921658986175104,1,3
3550,1453,0.276497695852531,1,3
3553,708,0.230414746543776,1,3
3557,3151,0.0921658986175104,1,3
3560,2281,0.552995391705062,1,3
3561,1196,0.230414746543776,1,3
3563,999,0.506912442396307,1,3
3563,3208,0.138248847926266,1,3
3567,304,0.230414746543776,1,3
3570,3258,0.414746543778797,1,3
3572,3340,0.368663594470041,1,3
3574,1567,0.368663594470041,1,3
3574,2329,0.599078341013818,1,3
3574,2360,0.414746543778797,1,3
3575,887,0.414746543778797,1,3
3577,3171,0.783410138248838,1,3
3577,2537,0.322580645161286,1,3
3577,1662,0.691244239631328,1,3
3577,2958,0.737327188940083,1,3
3579,1030,0.184331797235021,1,3
3581,2879,0.967741935483859,1,3
3585,678,0.506912442396307,1,3
3589,516,0.552995391705062,1,3
3591,2663,0.414746543778797,1,3
3592,1559,0.460829493087552,1,3
3597,1735,1,1,3
3597,3552,1,1,3
3597,276,1,1,3
3598,1881,0.552995391705062,1,3
3599,1375,0.368663594470041,1,3
3599,2503,0.322580645161286,1,3
3601,2080,0.276497695852531,1,3
3603,2720,0.138248847926266,1,3
3605,2561,0.506912442396307,1,3
3607,1300,0.783410138248838,1,3
3607,1440,1,1,3
3607,2404,1,1,3
3608,770,0.921658986175104,1,3
3608,296,0.368663594470041,1,3
3609,1981,0.184331797235021,1,3
3611,1668,0.921658986175104,1,3
3611,657,0.875576036866348,1,3
3611,2674,0.783410138248838,1,3
3611,1267,0.783410138248838,1,3
3611,614,0.552995391705062,1,3
1,993,0.476190476190476,2,3
2,221,0.19047619047619,2,3
3,348,0.333333333333333,2,3
3,232,0.428571428571429,2,3
4,684,0.238095238095238,2,3
5,2241,1,2,3
6,661,0.380952380952381,2,3
6,1792,0.571428571428571,2,3
8,1862,0.285714285714286,2,3
9,2395,0.333333333333333,2,3
9,1633,0.428571428571429,2,3
9,2512,0.571428571428571,2,3
11,1055,0.80952380952381,2,3
12,1778,0.428571428571429,2,3
13,930,0.333333333333333,2,3
14,2777,0.380952380952381,2,3
15,2408,0.142857142857143,2,3
16,1408,0.19047619047619,2,3
16,1684,0.19047619047619,2,3
16,3130,0.333333333333333,2,3
16,116,0.142857142857143,2,3
17,766,0.80952380952381,2,3
18,2149,0.428571428571429,2,3
18,17,0.142857142857143,2,3
21,3142,1,2,3
21,3002,1,2,3
21,2197,1,2,3
21,2964,1,2,3
22,661,0.333333333333333,2,3
22,2941,0.0476190476190476,2,3
22,81,0.619047619047619,2,3
24,1782,0.714285714285714,2,3
24,2846,0.80952380952381,2,3
25,2365,0.285714285714286,2,3
26,803,1,2,3
26,2651,0.952380952380952,2,3
26,3002,0.904761904761905,2,3
28,3415,0.428571428571429,2,3
32,1373,0.0952380952380952,2,3
33,732,0.666666666666667,2,3
33,1546,0.523809523809524,2,3
34,2578,0.0952380952380952,2,3
35,1154,1,2,3
35,2694,0.238095238095238,2,3
35,2764,0.476190476190476,2,3
36,260,0.523809523809524,2,3
37,2675,0.619047619047619,2,3
39,576,0.761904761904762,2,3
39,1505,0.666666666666667,2,3
39,936,0.428571428571429,2,3
40,1505,0.333333333333333,2,3
40,128,0.428571428571429,2,3
40,2690,0.666666666666667,2,3
41,1862,0.142857142857143,2,3
41,2723,0.333333333333333,2,3
41,2456,0.238095238095238,2,3
44,786,1,2,3
44,1819,1,2,3
46,3143,0.285714285714286,2,3
49,1116,1,2,3
50,115,0.476190476190476,2,3
52,1577,0.19047619047619,2,3
53,1378,0.714285714285714,2,3
53,783,0,2,3
60,2958,0.714285714285714,2,3
61,3370,0.238095238095238,2,3
62,3207,0.761904761904762,2,3
62,1736,0.333333333333333,2,3
64,2501,0.619047619047619,2,3
64,2592,0.428571428571429,2,3
65,3397,0.476190476190476,2,3
65,1060,0.428571428571429,2,3
66,2042,0.19047619047619,2,3
67,3308,0.476190476190476,2,3
69,1198,1,2,3
69,2670,0.904761904761905,2,3
69,1772,1,2,3
69,798,1,2,3
69,1203,1,2,3
70,996,0.285714285714286,2,3
72,1051,0.333333333333333,2,3
75,236,0.476190476190476,2,3
75,1611,0.380952380952381,2,3
77,1293,0.714285714285714,2,3
77,1588,0.666666666666667,2,3
77,2240,0.761904761904762,2,3
78,1445,0.904761904761905,2,3
78,3048,0.714285714285714,2,3
78,891,0.857142857142857,2,3
78,2362,1,2,3
78,497,0.857142857142857,2,3
81,83,0.285714285714286,2,3
84,1082,0.666666666666667,2,3
84,1100,0.285714285714286,2,3
85,1420,0.619047619047619,2,3
86,1167,0.952380952380952,2,3
86,311,0.523809523809524,2,3
86,461,0.666666666666667,2,3
86,1792,0.714285714285714,2,3
86,713,0.238095238095238,2,3
88,2551,0.952380952380952,2,3
88,3411,0.904761904761905,2,3
88,1280,0.428571428571429,2,3
89,3135,1,2,3
89,938,0.619047619047619,2,3
89,2359,0.80952380952381,2,3
94,1183,0.666666666666667,2,3
94,3216,0.714285714285714,2,3
95,2144,0.285714285714286,2,3
97,2714,0.476190476190476,2,3
98,544,0.523809523809524,2,3
98,1173,0.380952380952381,2,3
104,3093,0.80952380952381,2,3
104,352,0.142857142857143,2,3
105,287,0.714285714285714,2,3
106,1890,0.523809523809524,2,3
107,807,0.428571428571429,2,3
113,684,0.714285714285714,2,3
113,568,0.428571428571429,2,3
113,805,0.0476190476190476,2,3
114,1287,0.380952380952381,2,3
114,1366,0.523809523809524,2,3
114,1351,0.333333333333333,2,3
121,3063,0.714285714285714,2,3
121,3,0.714285714285714,2,3
122,266,0.761904761904762,2,3
122,1578,0.571428571428571,2,3
122,1604,0.523809523809524,2,3
125,1299,0,2,3
126,2860,0.285714285714286,2,3
126,483,0.142857142857143,2,3
128,2258,0.333333333333333,2,3
130,1706,0.714285714285714,2,3
130,3010,0.428571428571429,2,3
130,2721,0.619047619047619,2,3
130,49,0.571428571428571,2,3
131,207,1,2,3
131,2286,1,2,3
131,2482,0.857142857142857,2,3
132,1495,0.380952380952381,2,3
132,2722,0.380952380952381,2,3
134,461,0.904761904761905,2,3
134,1792,0.714285714285714,2,3
134,699,0.428571428571429,2,3
136,2173,0.285714285714286,2,3
136,2774,0.238095238095238,2,3
137,3020,0.142857142857143,2,3
139,2360,0.619047619047619,2,3
141,1115,0.666666666666667,2,3
142,2682,0.666666666666667,2,3
142,2141,0.523809523809524,2,3
145,1904,0,2,3
146,1613,0.428571428571429,2,3
148,2604,0.380952380952381,2,3
149,2551,0.476190476190476,2,3
151,770,0.428571428571429,2,3
153,3000,0.619047619047619,2,3
153,1766,0.0476190476190476,2,3
153,629,0.476190476190476,2,3
158,1941,0.619047619047619,2,3
159,1303,0.380952380952381,2,3
162,234,1,2,3
164,2984,0.571428571428571,2,3
164,248,0.238095238095238,2,3
165,2153,0.142857142857143,2,3
165,56,0.285714285714286,2,3
166,3379,0.80952380952381,2,3
166,1220,0.380952380952381,2,3
166,763,0.571428571428571,2,3
169,274,0.19047619047619,2,3
169,3434,0.238095238095238,2,3
170,1192,0.571428571428571,2,3
170,2272,0.523809523809524,2,3
171,1970,0.142857142857143,2,3
172,1684,0.238095238095238,2,3
174,2693,0.761904761904762,2,3
176,2571,0.142857142857143,2,3
179,1045,1,2,3
179,835,0.857142857142857,2,3
180,2,0.380952380952381,2,3
182,530,0.571428571428571,2,3
182,587,0.714285714285714,2,3
182,1554,0.333333333333333,2,3
185,718,0.666666666666667,2,3
185,841,0.761904761904762,2,3
186,1846,0.380952380952381,2,3
187,2628,1,2,3
187,2099,1,2,3
187,3178,1,2,3
188,793,0.476190476190476,2,3
188,1519,0.523809523809524,2,3
189,1734,0.285714285714286,2,3
189,2940,0.428571428571429,2,3
189,2201,0.19047619047619,2,3
191,1998,0.666666666666667,2,3
191,580,0.380952380952381,2,3
191,634,0.333333333333333,2,3
192,2217,0.714285714285714,2,3
193,2035,0.571428571428571,2,3
193,3113,0.714285714285714,2,3
193,389,0.666666666666667,2,3
194,109,0.523809523809524,2,3
194,2571,0.142857142857143,2,3
194,1095,0.714285714285714,2,3
196,550,0.19047619047619,2,3
197,1602,1,2,3
197,973,1,2,3
199,210,0.761904761904762,2,3
199,2573,0.666666666666667,2,3
200,2745,0.285714285714286,2,3
201,1900,0.523809523809524,2,3
201,753,0.380952380952381,2,3
203,1409,0,2,3
204,2475,0.714285714285714,2,3
205,3238,1,2,3
205,3359,0.952380952380952,2,3
205,843,1,2,3
208,3063,0.666666666666667,2,3
208,740,0.666666666666667,2,3
210,1953,0.619047619047619,2,3
214,877,0.428571428571429,2,3
215,1662,0.857142857142857,2,3
215,221,0.761904761904762,2,3
216,3314,0.619047619047619,2,3
218,2316,0.380952380952381,2,3
218,2933,0.571428571428571,2,3
221,485,0.142857142857143,2,3
222,1854,0.619047619047619,2,3
222,2151,0.666666666666667,2,3
222,189,0.476190476190476,2,3
223,2579,0.380952380952381,2,3
224,2022,0.523809523809524,2,3
224,520,0.80952380952381,2,3
225,159,0.666666666666667,2,3
225,722,0.523809523809524,2,3
226,3006,0.333333333333333,2,3
228,216,0.523809523809524,2,3
228,2515,0.0476190476190476,2,3
229,2271,0.523809523809524,2,3
229,902,0.523809523809524,2,3
230,3450,0.476190476190476,2,3
230,2255,0.80952380952381,2,3
233,1158,0.714285714285714,2,3
234,2063,1,2,3
236,1589,0.19047619047619,2,3
236,271,0.333333333333333,2,3
237,750,0.380952380952381,2,3
243,344,0.0952380952380952,2,3
243,2821,0.238095238095238,2,3
244,2316,0.666666666666667,2,3
244,1847,0.523809523809524,2,3
245,3047,0.476190476190476,2,3
245,549,0.619047619047619,2,3
246,2156,0,2,3
247,1947,0.428571428571429,2,3
248,1682,0.904761904761905,2,3
248,2002,0.761904761904762,2,3
253,1007,0.238095238095238,2,3
254,208,0.428571428571429,2,3
254,1251,0.380952380952381,2,3
256,84,0.428571428571429,2,3
256,934,0.571428571428571,2,3
257,2951,0.571428571428571,2,3
258,389,0.571428571428571,2,3
258,807,0.333333333333333,2,3
259,714,0.619047619047619,2,3
261,3273,0.238095238095238,2,3
261,2103,0,2,3
262,2773,0.476190476190476,2,3
264,2369,0.238095238095238,2,3
266,417,0.428571428571429,2,3
266,629,0.285714285714286,2,3
267,1037,0.0952380952380952,2,3
268,567,0.857142857142857,2,3
269,478,0.714285714285714,2,3
270,447,0.523809523809524,2,3
273,3255,0.619047619047619,2,3
274,3071,0.142857142857143,2,3
274,866,0.142857142857143,2,3
276,470,0.476190476190476,2,3
277,398,0.0952380952380952,2,3
280,1332,0.523809523809524,2,3
283,3367,0.476190476190476,2,3
285,1741,0.333333333333333,2,3
285,2360,0.285714285714286,2,3
286,2775,0.0952380952380952,2,3
286,371,0.0476190476190476,2,3
287,2847,0.476190476190476,2,3
287,2690,0.523809523809524,2,3
287,3095,0.476190476190476,2,3
291,2931,0.571428571428571,2,3
291,3273,0.619047619047619,2,3
295,2456,0.619047619047619,2,3
296,44,0.380952380952381,2,3
297,1735,1,2,3
297,1609,1,2,3
297,3552,1,2,3
297,1705,1,2,3
298,2265,0.19047619047619,2,3
299,278,1,2,3
300,787,0.714285714285714,2,3
300,3185,0.714285714285714,2,3
301,440,0.142857142857143,2,3
302,1046,0.619047619047619,2,3
304,283,0.714285714285714,2,3
304,2174,0.952380952380952,2,3
305,2011,0.476190476190476,2,3
305,2693,0.523809523809524,2,3
306,3052,0.380952380952381,2,3
306,3554,0.380952380952381,2,3
307,2768,0.285714285714286,2,3
307,286,0.285714285714286,2,3
308,3003,1,2,3
308,2127,0.952380952380952,2,3
308,1741,0.571428571428571,2,3
309,491,0.19047619047619,2,3
312,325,0.428571428571429,2,3
312,355,0.285714285714286,2,3
316,2061,0.714285714285714,2,3
317,2720,0.285714285714286,2,3
319,1467,0.333333333333333,2,3
319,3511,0.571428571428571,2,3
320,1881,0.380952380952381,2,3
320,975,0.380952380952381,2,3
321,1075,0.285714285714286,2,3
321,3493,0.428571428571429,2,3
321,2616,0.523809523809524,2,3
321,1256,0.476190476190476,2,3
322,260,0.333333333333333,2,3
323,3126,0.333333333333333,2,3
324,515,0.428571428571429,2,3
324,1090,0.666666666666667,2,3
324,1015,0.571428571428571,2,3
326,3027,0.571428571428571,2,3
327,2957,0.380952380952381,2,3
333,2123,0.904761904761905,2,3
333,314,0.857142857142857,2,3
333,1348,0.619047619047619,2,3
337,2605,0.619047619047619,2,3
338,2556,0.476190476190476,2,3
338,2198,0.380952380952381,2,3
339,3278,0.857142857142857,2,3
341,232,0.619047619047619,2,3
341,1472,1,2,3
342,3159,0.333333333333333,2,3
342,1731,0.19047619047619,2,3
343,3144,0.19047619047619,2,3
344,3406,0.285714285714286,2,3
344,3390,0.619047619047619,2,3
