cell1,cell2,score,dataset1,dataset2
980,793,0.35,1,4
981,2230,0.95,1,4
987,4099,0.65,1,4
990,1074,1,1,4
994,4510,0.25,1,4
994,1929,0.2,1,4
995,3360,0.4,1,4
995,1412,0.5,1,4
997,876,0.55,1,4
998,3854,0.45,1,4
999,1038,0.3,1,4
1000,1725,0.35,1,4
1000,954,0.6,1,4
1001,112,1,1,4
1001,1891,1,1,4
1003,359,0.2,1,4
1005,1713,0.25,1,4
1005,1797,0.4,1,4
1006,2291,0.3,1,4
1006,4458,0.35,1,4
1007,4025,0.6,1,4
1014,1812,0.5,1,4
1014,2798,0.4,1,4
1017,100,0.25,1,4
1018,1432,0.35,1,4
1018,864,0.45,1,4
1019,440,0.15,1,4
1019,572,0.4,1,4
1020,782,0.1,1,4
1022,776,0.25,1,4
1023,454,0.4,1,4
1025,3472,0.9,1,4
1026,874,0.55,1,4
1026,2527,1,1,4
1026,3577,0.8,1,4
1026,3998,0.75,1,4
1027,78,0.55,1,4
1028,3479,0.45,1,4
1029,4133,0.15,1,4
1030,2342,0.3,1,4
1030,321,0.55,1,4
1031,3081,0.5,1,4
1031,859,0.45,1,4
1032,1682,1,1,4
1034,3439,0.75,1,4
1034,3267,0.9,1,4
1036,2606,0.2,1,4
1041,743,0.25,1,4
1043,1333,0.55,1,4
1043,1304,0.25,1,4
1043,417,0.45,1,4
1044,326,0.65,1,4
1046,1940,0.6,1,4
1046,3157,0.6,1,4
1050,1339,1,1,4
1051,4150,0.15,1,4
1052,2126,0.25,1,4
1053,1650,0.2,1,4
1053,1892,0.1,1,4
1056,1580,0.25,1,4
1057,2638,0.25,1,4
1057,4549,0.3,1,4
1059,1243,0.5,1,4
1060,2404,0.3,1,4
1061,766,0.35,1,4
1061,1766,0.3,1,4
1062,3131,0.5,1,4
1065,4079,0.25,1,4
1066,1482,1,1,4
1066,1381,0.7,1,4
1067,4220,0.3,1,4
1068,267,0.25,1,4
1070,3795,0.35,1,4
1072,1114,0.6,1,4
1072,3551,0.8,1,4
1074,1770,0.3,1,4
1075,1509,0.1,1,4
1076,2139,0.65,1,4
1076,2807,0.6,1,4
1076,673,0.6,1,4
1077,4187,0.05,1,4
1080,3895,0.4,1,4
1083,676,0.65,1,4
1084,3213,0.7,1,4
1087,846,1,1,4
1087,1827,1,1,4
1088,3800,0.5,1,4
1090,99,0.35,1,4
1090,3274,0.25,1,4
1092,3056,0.5,1,4
1101,4376,0.15,1,4
1103,2557,0.35,1,4
1104,2220,0.6,1,4
1104,4427,0.5,1,4
1104,2717,0.45,1,4
1105,1850,0.7,1,4
1109,754,0.7,1,4
1109,188,0.75,1,4
1109,912,0.6,1,4
1109,3296,0.4,1,4
1109,3551,0.55,1,4
1111,2898,0.05,1,4
1113,605,0.35,1,4
1115,1253,0.75,1,4
1115,1336,0.4,1,4
1115,2919,0.35,1,4
1116,2089,0.45,1,4
1116,1154,0.3,1,4
1117,3330,0.2,1,4
1118,415,0.2,1,4
1120,2642,0.45,1,4
1120,1220,0.35,1,4
1120,1876,0.5,1,4
1121,1888,0.2,1,4
1121,1868,0.55,1,4
1121,2745,0.7,1,4
1122,2345,0.7,1,4
1123,902,0.55,1,4
1123,1159,0.35,1,4
1124,1375,0.1,1,4
1132,1639,1,1,4
1135,3994,0.3,1,4
1135,4380,0.45,1,4
1135,3725,0.35,1,4
1136,63,0.15,1,4
1138,475,0.3,1,4
1138,2516,0.5,1,4
1138,2008,0.2,1,4
1139,780,0.25,1,4
1140,390,0.25,1,4
1141,1253,0.5,1,4
1142,2496,0,1,4
1143,4222,0.2,1,4
1144,4351,0.7,1,4
1145,1284,0.45,1,4
1145,1141,0.35,1,4
1148,2745,0.45,1,4
1149,2710,0.35,1,4
1149,3493,0.15,1,4
1150,701,0.65,1,4
1150,785,0.55,1,4
1150,1865,0.35,1,4
1152,1149,0.5,1,4
1152,1464,0.45,1,4
1152,1498,0.7,1,4
1153,971,0.6,1,4
1155,3778,0.55,1,4
1156,350,0.55,1,4
1156,994,0.3,1,4
1156,1021,0.4,1,4
1157,1299,0.5,1,4
1157,690,0.25,1,4
1158,1476,0.4,1,4
1158,1133,0.35,1,4
1161,3588,0.5,1,4
1163,1784,0.3,1,4
1165,3608,1,1,4
1165,2600,0.15,1,4
1165,1141,0.6,1,4
1167,769,0.2,1,4
1167,4494,0.25,1,4
1168,4520,0.2,1,4
1171,4417,0.05,1,4
1171,1299,0.5,1,4
1171,4283,0.55,1,4
1172,3897,0.3,1,4
1173,896,0.4,1,4
1174,3480,0.65,1,4
1177,4012,0.6,1,4
1177,310,0.4,1,4
1177,621,0.55,1,4
1179,1979,0.5,1,4
1182,333,1,1,4
1182,2991,1,1,4
1182,2381,1,1,4
1182,27,1,1,4
1182,3217,1,1,4
1189,377,1,1,4
1189,2779,0.85,1,4
1190,4300,0.1,1,4
1191,2789,0.1,1,4
1192,4560,0.55,1,4
1192,3686,0.35,1,4
1194,679,0.35,1,4
1194,1569,0.3,1,4
1195,1922,0.55,1,4
1195,2647,0.2,1,4
1196,4202,0.2,1,4
1197,4256,0.7,1,4
1198,2337,0,1,4
1202,212,0.4,1,4
1203,2813,0.35,1,4
1204,81,0.7,1,4
1204,3879,0.6,1,4
1204,3157,0.75,1,4
1207,971,0.6,1,4
1207,3284,0.4,1,4
1209,1925,0.45,1,4
1216,2519,0.25,1,4
1217,2300,0.3,1,4
1218,3838,0.4,1,4
1220,3298,0.45,1,4
1224,4500,0.55,1,4
1225,2593,0.3,1,4
1226,1594,0.85,1,4
1230,2728,0.3,1,4
1231,2159,0.65,1,4
1235,3639,0.45,1,4
1236,2129,0.15,1,4
1238,2985,0.2,1,4
1238,3063,0.2,1,4
1239,3277,0.3,1,4
1242,1068,1,1,4
1242,3065,1,1,4
1244,4265,0.2,1,4
1245,1728,1,1,4
1245,1366,0.95,1,4
1249,3449,0,1,4
1250,1317,1,1,4
1250,1338,1,1,4
1250,1627,1,1,4
1251,3592,0.4,1,4
1251,988,0.25,1,4
1255,2489,0.25,1,4
1256,62,0.35,1,4
1258,676,0.65,1,4
1259,859,0.4,1,4
1262,694,0.7,1,4
1265,668,1,1,4
1265,3635,1,1,4
1267,1754,0.1,1,4
1268,3001,0.2,1,4
1269,3423,0.75,1,4
1271,1607,0.25,1,4
1272,4234,0.1,1,4
1273,3496,0.5,1,4
1274,3058,0.1,1,4
1275,2382,0.45,1,4
1275,1264,0.3,1,4
1277,1371,0.65,1,4
1278,73,0.55,1,4
1278,1730,0.6,1,4
1281,1263,0.4,1,4
1283,3383,0.55,1,4
1283,2883,0.3,1,4
1284,2044,0.2,1,4
1285,542,0.2,1,4
1286,679,0.55,1,4
1287,3243,0.25,1,4
1287,401,0.4,1,4
1287,2395,0.25,1,4
1288,2728,0,1,4
1290,1834,0.1,1,4
1291,4491,1,1,4
1291,1339,1,1,4
1291,1811,1,1,4
1292,2998,0.2,1,4
1292,1653,0.5,1,4
1293,2059,0.45,1,4
1293,3783,0.15,1,4
1296,363,0.2,1,4
1296,1316,0.2,1,4
1300,663,0.65,1,4
1300,2924,0.75,1,4
1301,2289,0.2,1,4
1301,175,0.35,1,4
1303,2118,0.4,1,4
1304,869,0.65,1,4
1305,421,0.1,1,4
1305,2217,0.2,1,4
1306,2830,0.1,1,4
1307,3120,0.5,1,4
1308,1920,0.3,1,4
1308,2785,0.45,1,4
1316,3273,0.85,1,4
1316,2912,0.2,1,4
1316,4220,0.4,1,4
1321,1134,0.45,1,4
1326,3274,0.25,1,4
1327,2642,0.2,1,4
1328,1388,0.2,1,4
1333,444,0.15,1,4
1333,2999,0.45,1,4
1335,2400,0.4,1,4
1336,3764,0.35,1,4
1336,3177,0.4,1,4
1337,4326,0.65,1,4
1338,1819,0.15,1,4
1338,683,0.2,1,4
1339,346,0.25,1,4
1347,4249,0.2,1,4
1347,4593,0.2,1,4
1350,4214,0.5,1,4
1350,2754,0.55,1,4
1351,504,0.8,1,4
1351,3918,0.4,1,4
1351,4524,0.4,1,4
1356,4176,0.55,1,4
1358,1582,0.7,1,4
1359,1258,0.15,1,4
1359,1931,0.4,1,4
1360,389,1,1,4
1360,1811,1,1,4
1360,991,1,1,4
1360,4491,1,1,4
1365,2332,0.25,1,4
1367,3429,0.6,1,4
1367,499,0.7,1,4
1368,3816,0.85,1,4
1369,2897,0.5,1,4
1369,3867,0.4,1,4
1374,672,0.45,1,4
1375,1000,0.3,1,4
1376,1769,0.5,1,4
1378,3268,0.75,1,4
1378,3778,0.65,1,4
1379,865,0.4,1,4
1381,2881,0.3,1,4
1381,1979,0.05,1,4
1382,2754,0.5,1,4
1383,3190,0.45,1,4
1385,942,0.3,1,4
1385,4052,0.4,1,4
1386,773,0.55,1,4
1388,78,0.5,1,4
1389,316,0.25,1,4
1389,4270,0.1,1,4
1390,3848,0.4,1,4
1396,3695,0.35,1,4
1398,3106,0.55,1,4
1400,940,0.25,1,4
1400,502,0.2,1,4
1401,390,0.4,1,4
1401,4075,0.7,1,4
1402,4389,0.2,1,4
1402,2506,0.35,1,4
1407,38,0.2,1,4
1407,3028,0.35,1,4
1410,930,0.45,1,4
1411,3610,0.6,1,4
1411,2252,1,1,4
1413,4348,0.8,1,4
1414,2847,0.4,1,4
1415,1418,0.65,1,4
1416,1066,0.5,1,4
1416,2435,0.6,1,4
1418,4351,0.35,1,4
1419,4192,0.25,1,4
1426,4100,0.05,1,4
1427,1674,0.35,1,4
1427,1319,0.45,1,4
1430,2973,0.45,1,4
1430,22,0.25,1,4
1431,2937,0.05,1,4
1434,2443,1,1,4
1439,312,1,1,4
1442,1512,0.4,1,4
1443,3048,0.25,1,4
1447,1736,0.2,1,4
1449,33,0.35,1,4
1451,350,0.55,1,4
1453,1352,0.75,1,4
1453,2101,0.05,1,4
1455,3157,0.75,1,4
1456,2883,0.3,1,4
1459,3033,0.25,1,4
1461,3096,1,1,4
1461,2281,1,1,4
1461,2192,0.7,1,4
1462,353,0.35,1,4
1463,2070,0.3,1,4
1464,3958,0.5,1,4
1466,1149,0.55,1,4
1467,3334,0.25,1,4
1469,2685,0.2,1,4
1469,2354,0.45,1,4
1470,2494,0.5,1,4
1471,968,1,1,4
1472,2848,1,1,4
1472,2457,0.7,1,4
1476,636,0.25,1,4
1476,3313,0.35,1,4
1477,1492,0.45,1,4
1477,1327,0.3,1,4
1483,3606,0.15,1,4
1484,3898,0.45,1,4
1486,2747,0.95,1,4
1486,3613,0.8,1,4
1489,426,0.6,1,4
1490,1265,0.3,1,4
1491,1041,0.6,1,4
1492,1624,1,1,4
1492,2583,1,1,4
1497,73,0.1,1,4
1498,1691,0.1,1,4
1499,2225,0.6,1,4
1504,1463,0.2,1,4
1505,3891,0.35,1,4
1506,3077,0.45,1,4
1507,4500,0.3,1,4
1507,1207,0.3,1,4
1508,4549,0.2,1,4
1509,2343,0.7,1,4
1509,2028,0.75,1,4
1509,2854,0.6,1,4
1512,1020,0.5,1,4
1514,201,0.55,1,4
1516,2194,0.65,1,4
1516,3443,0.35,1,4
1516,447,0.55,1,4
1517,1838,0.3,1,4
1518,2195,0.8,1,4
1518,1652,1,1,4
1518,4573,1,1,4
1519,3780,0.55,1,4
1521,1843,0.3,1,4
1523,1553,0.4,1,4
1524,3519,1,1,4
1529,3981,0.9,1,4
1529,2052,0.35,1,4
1532,1460,0.25,1,4
1532,4245,0.7,1,4
1533,472,0.35,1,4
1534,104,0.45,1,4
1541,2462,0.25,1,4
1542,1883,0.4,1,4
1547,2749,0.7,1,4
1547,1668,0.65,1,4
1550,374,0.15,1,4
1553,1673,1,1,4
1553,1358,1,1,4
1553,1558,1,1,4
1553,3288,1,1,4
1553,378,1,1,4
1554,1404,0.45,1,4
1554,3374,0.7,1,4
1554,2382,0.7,1,4
1555,544,0.65,1,4
1555,422,0.35,1,4
1557,585,0.25,1,4
1557,1312,0.35,1,4
1560,2773,0.7,1,4
1560,1568,0.35,1,4
1561,4330,0.4,1,4
1563,4561,0.6,1,4
1564,1284,0.2,1,4
1566,2847,0.6,1,4
1566,3332,0.55,1,4
1568,3599,0.5,1,4
1571,3154,0.4,1,4
1571,4321,0.3,1,4
1573,3721,0.25,1,4
1574,3368,0.45,1,4
1575,1737,0.15,1,4
1576,723,0.75,1,4
1576,1650,0.3,1,4
1580,1171,0.2,1,4
1580,2798,0.45,1,4
1580,2713,0.3,1,4
1581,2399,1,1,4
1584,1310,0.15,1,4
1586,1728,1,1,4
1586,3718,1,1,4
1586,4573,1,1,4
1586,3484,1,1,4
1588,3207,0.45,1,4
1588,328,0.5,1,4
1591,4179,0.65,1,4
1591,1958,0.65,1,4
1591,312,0.7,1,4
1591,4168,0.4,1,4
1592,4352,0.15,1,4
1596,1830,0.4,1,4
1597,4583,0.1,1,4
1599,335,0.25,1,4
1600,1210,0.25,1,4
1601,1897,0.9,1,4
1603,2686,0.05,1,4
1604,1038,0.25,1,4
1604,2816,0.25,1,4
1605,2154,0.85,1,4
1605,3469,0.4,1,4
1609,4118,0.5,1,4
1609,3077,0.2,1,4
1609,1869,0.55,1,4
1611,1958,0.85,1,4
1611,4179,1,1,4
1611,4168,0.75,1,4
1611,3016,0.45,1,4
1622,3419,0.2,1,4
1628,1168,0.3,1,4
1629,2995,0.2,1,4
1629,2667,0.25,1,4
1629,2794,0.25,1,4
1632,4471,0.1,1,4
1634,541,1,1,4
1634,3674,0.25,1,4
1637,1345,0.35,1,4
1645,926,0.35,1,4
1648,4305,0.75,1,4
1650,2785,0.3,1,4
1651,2951,0.55,1,4
1653,581,0.45,1,4
1654,1770,0.2,1,4
1654,2999,0.35,1,4
1654,3394,0.3,1,4
1657,105,0.7,1,4
1657,2954,0.4,1,4
1657,405,0.5,1,4
1658,3452,0.25,1,4
1661,3441,0.45,1,4
1663,1538,0.35,1,4
1665,512,0.3,1,4
1665,4168,0.6,1,4
1667,4290,0.45,1,4
1669,1255,0.2,1,4
1670,3311,0.65,1,4
1670,1411,0.35,1,4
1671,95,0.45,1,4
1672,1623,0.75,1,4
1672,3778,0.5,1,4
1672,1995,0.65,1,4
1673,782,0.4,1,4
1673,441,0.45,1,4
1674,1220,0.95,1,4
1675,1896,0.15,1,4
1675,1591,0.2,1,4
1676,2962,0.45,1,4
1677,269,0.55,1,4
1677,4297,0.5,1,4
1679,548,0.15,1,4
1682,2744,0.55,1,4
1682,1487,0.45,1,4
1682,942,0.35,1,4
1683,1631,0.45,1,4
1683,2057,0.45,1,4
1685,3124,0.35,1,4
1686,618,0.6,1,4
1686,3223,1,1,4
1688,3653,0.25,1,4
1691,3600,0.35,1,4
1692,1665,0.45,1,4
1692,25,0.75,1,4
1693,4216,0.3,1,4
1693,3949,0.25,1,4
1696,103,0.6,1,4
1696,1894,0.2,1,4
1697,1588,0.25,1,4
1697,3561,0.15,1,4
1697,2689,0.15,1,4
1703,523,0.65,1,4
1703,1337,0.5,1,4
1704,175,0.4,1,4
1706,4109,0.1,1,4
1709,3734,0.6,1,4
1709,3713,0.6,1,4
1711,4002,0.5,1,4
1711,2603,0.35,1,4
1711,3325,0.3,1,4
1713,3005,0.1,1,4
1716,726,0.65,1,4
1717,1575,0.1,1,4
1719,626,0.3,1,4
1723,826,0.1,1,4
1724,3848,0.55,1,4
1728,1543,0.35,1,4
1728,541,0.8,1,4
1729,524,0.15,1,4
1730,396,0.3,1,4
1730,1049,0.45,1,4
1732,1179,0.35,1,4
1734,3596,0.8,1,4
1735,3478,0.15,1,4
1735,1798,0.2,1,4
1736,2703,0.45,1,4
1741,2141,0.55,1,4
1742,2606,0.2,1,4
1742,1609,0.15,1,4
1744,2585,0.15,1,4
1744,2590,0.55,1,4
1745,2791,0.5,1,4
1746,3585,0.4,1,4
1747,2138,1,1,4
1747,2031,1,1,4
1748,1141,0.7,1,4
1748,2406,0.55,1,4
1749,1573,0.3,1,4
1751,1265,0.4,1,4
1752,1059,0.55,1,4
1753,1041,0.55,1,4
1755,1425,1,1,4
1755,3776,0.65,1,4
1755,3709,0.45,1,4
1756,1102,1,1,4
1756,2311,0.9,1,4
1757,240,0.45,1,4
1758,720,0.4,1,4
1759,3992,0.15,1,4
1761,1720,0.2,1,4
1763,1591,0.35,1,4
1766,4127,0.2,1,4
1769,1268,0.45,1,4
1770,285,0.6,1,4
1771,2900,0.3,1,4
1772,3340,1,1,4
1772,3085,0.7,1,4
1775,4454,0.9,1,4
1777,1533,0.55,1,4
1777,716,0.45,1,4
1777,4046,0.55,1,4
1781,362,0.05,1,4
1782,3429,0.45,1,4
1783,917,0.25,1,4
1785,2154,0.35,1,4
1785,4153,0.5,1,4
1787,2893,1,1,4
1787,1803,1,1,4
1787,378,1,1,4
1787,1358,1,1,4
1789,101,0.75,1,4
1790,3085,1,1,4
1790,2195,1,1,4
1791,1465,0.25,1,4
1792,4297,0.6,1,4
1792,736,0.55,1,4
1794,862,0.55,1,4
1794,869,0.4,1,4
1797,1023,0.35,1,4
1797,324,0.45,1,4
1798,3327,0,1,4
1798,1506,0.55,1,4
1798,3060,0.2,1,4
1799,3066,0.4,1,4
1801,3329,1,1,4
1801,4041,0.75,1,4
1804,182,1,1,4
1806,2713,0.4,1,4
1806,1314,0.4,1,4
1806,3906,0.35,1,4
1807,3024,0.4,1,4
1808,959,0.3,1,4
1809,1299,0.25,1,4
1812,1764,1,1,4
1812,3566,1,1,4
1813,2694,0.15,1,4
1815,548,0.55,1,4
1817,3234,0.3,1,4
1818,3520,0.4,1,4
1822,2731,0.4,1,4
1823,2265,0.4,1,4
1823,3599,0.85,1,4
1823,1963,0.6,1,4
1826,1030,0.2,1,4
1826,360,0.05,1,4
1828,969,0.75,1,4
1829,4049,1,1,4
1829,1739,1,1,4
1829,4162,1,1,4
1830,163,0.45,1,4
1830,834,0.2,1,4
1832,273,0.75,1,4
1833,2035,0.15,1,4
1842,328,0.35,1,4
1843,4445,0.6,1,4
1843,2600,0.7,1,4
1844,1324,1,1,4
1845,2638,0.25,1,4
1849,3499,0.1,1,4
1849,1629,0.25,1,4
1850,1772,0.5,1,4
1850,2047,0.6,1,4
1851,3033,0.65,1,4
1856,612,0.35,1,4
1857,476,0.55,1,4
1858,342,1,1,4
1860,3452,0.25,1,4
1865,3635,1,1,4
1865,365,1,1,4
1866,2066,0.35,1,4
1866,3360,0.7,1,4
1867,3825,0.45,1,4
1869,1881,0.3,1,4
1869,2567,0.2,1,4
1873,1684,0.25,1,4
1879,1120,0.35,1,4
1880,3267,0.45,1,4
1885,95,0.25,1,4
1886,172,0.6,1,4
1889,2725,0.35,1,4
1891,1344,0.25,1,4
1892,3480,1,1,4
1896,764,1,1,4
1897,4428,0.1,1,4
1898,871,0.2,1,4
1899,291,0.05,1,4
1901,3006,0.2,1,4
1902,2295,0.3,1,4
1913,1200,0.4,1,4
1916,1527,1,1,4
1916,2535,1,1,4
1917,32,0.35,1,4
1918,4586,0.9,1,4
1918,2296,0.45,1,4
1918,124,0.45,1,4
1920,2297,0.25,1,4
1920,4139,0.05,1,4
1923,3096,1,1,4
1924,1897,0.95,1,4
1924,3584,1,1,4
1926,1653,0.35,1,4
1926,2497,0.45,1,4
1927,2746,0.2,1,4
1930,2997,0.45,1,4
1932,3280,0.3,1,4
1935,4570,0.5,1,4
1939,2813,0.35,1,4
1941,3070,0.55,1,4
1944,4002,0.6,1,4
1944,1838,0.6,1,4
1945,1615,0.3,1,4
1947,4185,0.9,1,4
1947,111,0.25,1,4
1949,3266,0.9,1,4
1951,4088,0.35,1,4
1953,2858,0.55,1,4
1953,2666,0.55,1,4
1958,1901,1,1,4
1960,719,0.55,1,4
1961,3711,0.7,1,4
1962,3408,0.45,1,4
1963,4029,1,1,4
1963,2991,1,1,4
1963,3217,1,1,4
1963,1358,1,1,4
1964,3335,0.4,1,4
1964,963,0.6,1,4
1968,3599,0.3,1,4
1968,2285,0.35,1,4
1968,3507,0.3,1,4
1971,2558,0.3,1,4
1973,2398,0.55,1,4
1975,2950,0.15,1,4
1976,4494,0.35,1,4
1976,2157,0.6,1,4
1976,3375,0.1,1,4
1976,2586,0.2,1,4
1978,2703,0.2,1,4
1979,106,0.3,1,4
1980,3877,0.2,1,4
1982,3023,0.45,1,4
1982,4050,0.2,1,4
1983,973,0.25,1,4
1987,1691,0.2,1,4
1993,2343,0.3,1,4
1994,2287,1,1,4
1994,731,0.65,1,4
1995,4205,0.4,1,4
1997,4022,0.45,1,4
2002,147,1,1,4
2006,1479,0.2,1,4
2010,2735,0.35,1,4
2015,3134,0.7,1,4
2018,133,0.2,1,4
2020,3867,0.35,1,4
2021,2950,0.6,1,4
2022,2958,0.7,1,4
2023,874,0.65,1,4
2026,3841,0.25,1,4
2027,3290,0.6,1,4
2027,3776,0.5,1,4
2030,310,0.3,1,4
2030,2121,0.2,1,4
2032,2412,0.3,1,4
2033,4365,0.4,1,4
2036,4316,0.2,1,4
2037,1987,0.25,1,4
2038,3691,0.5,1,4
2040,1063,0.35,1,4
2043,3217,1,1,4
2043,27,1,1,4
2043,378,1,1,4
2043,2989,1,1,4
2043,1611,1,1,4
2045,137,0.5,1,4
2047,3406,0.35,1,4
2047,3896,0.35,1,4
2049,3585,0.2,1,4
2049,4200,0.2,1,4
2050,873,0.1,1,4
2053,4458,0.55,1,4
2056,3758,0.3,1,4
2057,549,0.3,1,4
2058,1264,0.1,1,4
2060,3923,0.3,1,4
2060,2986,0.45,1,4
2062,3059,0.3,1,4
2062,1176,0.95,1,4
2062,1387,0.95,1,4
2062,3540,0.7,1,4
2064,1728,1,1,4
2064,1555,1,1,4
2064,1652,1,1,4
2064,3484,1,1,4
2065,3460,0.9,1,4
2065,4507,0.45,1,4
2066,2245,0.25,1,4
2066,259,0.15,1,4
2068,4563,0.35,1,4
2070,2400,0.45,1,4
2071,1736,0.35,1,4
2072,1661,0.3,1,4
2074,1413,0.2,1,4
2078,94,0.5,1,4
2079,3059,0.85,1,4
2079,2025,0.75,1,4
2079,1176,0.15,1,4
2080,1764,1,1,4
2080,333,1,1,4
2080,147,1,1,4
2081,506,0.15,1,4
2082,2968,0.45,1,4
2085,3915,0.2,1,4
2086,4219,0.3,1,4
2087,3371,0.45,1,4
2087,421,0.25,1,4
2091,3848,0.4,1,4
2091,3660,0.25,1,4
2095,1865,0.05,1,4
2098,1264,0.1,1,4
2100,2310,0.4,1,4
2102,2787,0.45,1,4
2102,171,0.45,1,4
2104,3998,0.95,1,4
2104,1412,1,1,4
2105,1822,0.2,1,4
2106,1337,0.4,1,4
2106,1151,0.05,1,4
2113,576,0.45,1,4
2114,2474,0.45,1,4
2118,1730,0.25,1,4
2120,824,0.4,1,4
2120,107,0.25,1,4
2125,912,0.65,1,4
2125,1635,0.25,1,4
2126,2457,0.6,1,4
2126,1512,0.2,1,4
2126,940,0.5,1,4
2129,3578,0.8,1,4
2130,1143,1,1,4
2131,2384,0.4,1,4
2132,690,0.25,1,4
2132,4069,0.15,1,4
2134,3193,0.45,1,4
2136,912,0.4,1,4
2137,3618,0.65,1,4
2142,1017,0.35,1,4
2143,820,0.35,1,4
2145,3213,0.95,1,4
2145,3247,0.5,1,4
2146,2206,0.35,1,4
2148,3329,0.95,1,4
2149,4001,0.05,1,4
2149,2376,0.2,1,4
2151,1282,0.4,1,4
2152,1036,0.3,1,4
2155,4075,0.9,1,4
2155,3367,0.8,1,4
2155,4083,0.65,1,4
2157,2348,0.9,1,4
2157,1293,0.25,1,4
2158,2353,0.25,1,4
2158,2767,0.25,1,4
2162,2344,0.45,1,4
2162,4059,0.5,1,4
2163,1929,0.3,1,4
2164,3996,0.15,1,4
2166,2922,0.25,1,4
2168,2349,0.5,1,4
2170,1063,0.55,1,4
2170,4042,0.55,1,4
2170,3820,0.5,1,4
2171,2274,0.5,1,4
2174,310,0.6,1,4
2174,464,0.45,1,4
2174,473,0.35,1,4
2175,335,0.15,1,4
2175,2587,0.35,1,4
2177,2717,0.8,1,4
2177,3443,0.55,1,4
2177,1059,0.6,1,4
2179,1903,0.85,1,4
2179,3411,1,1,4
2179,3072,0.8,1,4
2179,1141,0.6,1,4
2180,3535,0.4,1,4
2180,1821,0.5,1,4
2181,4290,0.5,1,4
2184,2641,0.15,1,4
2186,3460,0.55,1,4
2187,4278,1,1,4
2187,1475,1,1,4
2188,1319,0.45,1,4
2190,4027,0.75,1,4
2190,2170,0.35,1,4
2191,2598,0.35,1,4
2192,3045,0,1,4
2193,2685,0.15,1,4
2195,930,0.65,1,4
2198,3889,0.1,1,4
2205,3124,0.3,1,4
2205,2128,0.4,1,4
2206,2480,0.3,1,4
2211,3851,0.35,1,4
2214,2912,0.25,1,4
2215,621,0.5,1,4
2221,3020,0.1,1,4
2229,2635,1,1,4
2231,2588,0.15,1,4
2235,85,0.15,1,4
2235,1820,0.5,1,4
2236,79,0.1,1,4
2237,198,0.3,1,4
2238,1282,0.45,1,4
2239,1638,0.15,1,4
2240,1717,0.4,1,4
2240,1217,0.2,1,4
2242,4182,0.9,1,4
2243,3330,0.5,1,4
2243,3008,0.4,1,4
2243,2973,0.4,1,4
2247,679,0.55,1,4
2248,3213,0.65,1,4
2250,1621,0.6,1,4
2251,11,0.45,1,4
2251,1031,0.45,1,4
2252,1521,0.35,1,4
2252,3407,0.25,1,4
2254,2705,0.7,1,4
2254,2622,0.3,1,4
2254,2365,0.25,1,4
2257,3784,0.35,1,4
2264,4214,0.55,1,4
2264,1666,0.45,1,4
2265,641,0.45,1,4
2268,2754,0.45,1,4
2268,3831,0.65,1,4
2269,2608,0.75,1,4
2271,2673,0.15,1,4
2272,4247,1,1,4
2273,4049,1,1,4
2273,1902,1,1,4
2273,4323,1,1,4
2279,3937,0.3,1,4
2280,3453,0.45,1,4
2281,3613,0.45,1,4
2282,1850,0.9,1,4
2283,2391,0.05,1,4
2286,724,0.4,1,4
2288,2032,0.5,1,4
2290,1688,0.35,1,4
2291,2807,0.65,1,4
2296,4011,0.2,1,4
2297,624,0.25,1,4
2298,655,0.4,1,4
2299,3686,0.45,1,4
2299,4249,0.3,1,4
2303,1746,0.1,1,4
2307,3727,0.3,1,4
2308,2949,0.3,1,4
2310,497,0.55,1,4
2315,378,1,1,4
2315,3382,1,1,4
2315,1358,1,1,4
2315,1803,1,1,4
2315,2060,1,1,4
2316,2617,0.25,1,4
2317,4518,0.25,1,4
2318,2244,1,1,4
2318,1639,1,1,4
2318,558,1,1,4
2319,981,0.25,1,4
2322,1890,0.7,1,4
2322,596,0.6,1,4
2322,140,1,1,4
2322,2784,0.65,1,4
2322,3608,0.95,1,4
2323,3535,0.15,1,4
2324,4216,0.3,1,4
2324,682,0.05,1,4
2325,2194,0.35,1,4
2326,3600,0.25,1,4
2329,3453,0.65,1,4
2329,3550,0.45,1,4
2333,4209,0.2,1,4
2333,3561,0.1,1,4
2335,4316,0.2,1,4
2335,2816,0.2,1,4
2336,2031,1,1,4
2337,3736,0.1,1,4
2339,2716,0.45,1,4
2339,4124,0.3,1,4
2342,2501,0.2,1,4
2347,754,0.4,1,4
2349,1248,0.05,1,4
2350,149,0.35,1,4
2352,4026,0,1,4
2354,393,0.25,1,4
2356,4187,0.1,1,4
2356,1404,0.5,1,4
2358,2508,0.25,1,4
2360,942,0.7,1,4
2364,1014,0.45,1,4
2365,4439,0.6,1,4
2371,219,0.75,1,4
2372,4003,0.8,1,4
2378,3092,1,1,4
2380,2562,0,1,4
2382,3304,0.55,1,4
2385,4024,0.2,1,4
2385,3005,0.45,1,4
2386,4575,0.7,1,4
2388,1246,0.05,1,4
2389,369,0.2,1,4
2392,4198,0.35,1,4
2392,2648,0.4,1,4
2394,1824,0.05,1,4
2395,1831,0,1,4
2398,2538,0.6,1,4
2399,542,0.4,1,4
2399,4494,0.2,1,4
2399,2879,0.1,1,4
2404,1770,0.55,1,4
2404,2463,0.3,1,4
2404,3471,0.25,1,4
