cell1,cell2,score,dataset1,dataset2
456,1195,1,1,4
456,1289,0.88351776354106,1,4
457,2644,0.82527664531159,1,4
457,790,0.94175888177053,1,4
459,937,0.47582993593477,1,4
459,3364,0.76703552708212,1,4
460,2678,0.24286546301689,1,4
460,3888,0.30110658124636,1,4
461,3087,0.94175888177053,1,4
462,1096,0.35934769947583,1,4
462,1753,0.76703552708212,1,4
464,1934,0.35934769947583,1,4
464,498,0.47582993593477,1,4
466,723,0.82527664531159,1,4
468,3803,0.4175888177053,1,4
471,1940,0.0681421083284798,1,4
478,874,1,1,4
478,3282,0.59231217239371,1,4
479,3365,0.47582993593477,1,4
490,1964,0.24286546301689,1,4
492,185,0.30110658124636,1,4
494,2577,0.18462434478742,1,4
498,12,0.94175888177053,1,4
502,3017,0.4175888177053,1,4
504,1564,0.35934769947583,1,4
504,802,0.18462434478742,1,4
505,2420,0.47582993593477,1,4
505,730,0.53407105416424,1,4
506,1966,0.82527664531159,1,4
506,3734,0.0681421083284798,1,4
508,235,0.4175888177053,1,4
509,2919,0,1,4
510,3412,1,1,4
510,1847,0.65055329062318,1,4
510,3364,1,1,4
512,2439,0.59231217239371,1,4
513,3412,0.59231217239371,1,4
513,385,0.82527664531159,1,4
514,683,0.30110658124636,1,4
515,3236,0.18462434478742,1,4
516,1418,0.12638322655795,1,4
517,786,0.24286546301689,1,4
517,2279,0.30110658124636,1,4
520,3687,0.47582993593477,1,4
522,3666,0.12638322655795,1,4
525,2519,0.18462434478742,1,4
527,2996,0.70879440885265,1,4
527,2114,0.94175888177053,1,4
528,3010,0.30110658124636,1,4
528,621,0.47582993593477,1,4
528,1498,0.4175888177053,1,4
530,1176,0.47582993593477,1,4
530,3185,0.30110658124636,1,4
531,2108,0.35934769947583,1,4
532,3033,0.0681421083284798,1,4
532,2409,0.76703552708212,1,4
533,1442,0.70879440885265,1,4
534,1892,0.47582993593477,1,4
538,2302,1,1,4
539,3417,0.30110658124636,1,4
539,3304,0.18462434478742,1,4
540,3644,0.94175888177053,1,4
541,2433,0.0681421083284798,1,4
542,450,0.76703552708212,1,4
542,3637,0.30110658124636,1,4
543,1790,0.0099009900990098,1,4
545,2044,1,1,4
545,160,0.76703552708212,1,4
545,713,1,1,4
546,290,0.59231217239371,1,4
546,3648,0.12638322655795,1,4
547,2540,0.12638322655795,1,4
547,1580,0.12638322655795,1,4
548,700,0.24286546301689,1,4
549,2594,0.53407105416424,1,4
551,3030,0.76703552708212,1,4
551,40,1,1,4
551,3720,0.59231217239371,1,4
551,2570,1,1,4
551,2075,1,1,4
552,467,0.35934769947583,1,4
553,3263,0.12638322655795,1,4
553,1084,0.65055329062318,1,4
554,3178,0.70879440885265,1,4
555,3591,0.59231217239371,1,4
557,2503,0.24286546301689,1,4
557,1849,0.12638322655795,1,4
558,2056,0.24286546301689,1,4
560,1315,0.30110658124636,1,4
561,1062,0.4175888177053,1,4
561,2375,0.35934769947583,1,4
562,1017,1,1,4
562,2918,1,1,4
562,537,1,1,4
564,2945,0.35934769947583,1,4
572,2576,0.0099009900990098,1,4
572,2944,0.35934769947583,1,4
574,505,0.53407105416424,1,4
574,1473,0.35934769947583,1,4
574,2144,0.76703552708212,1,4
576,3804,0.53407105416424,1,4
576,2231,0.18462434478742,1,4
577,703,0.24286546301689,1,4
578,3652,0.24286546301689,1,4
579,157,0.24286546301689,1,4
581,834,0.24286546301689,1,4
583,325,0.30110658124636,1,4
583,699,0.12638322655795,1,4
585,2781,0.12638322655795,1,4
586,2413,0.18462434478742,1,4
586,2473,0.35934769947583,1,4
587,2266,0.59231217239371,1,4
591,2958,0.0681421083284798,1,4
592,2280,0.24286546301689,1,4
595,3666,0.53407105416424,1,4
595,1524,0.30110658124636,1,4
595,2466,0.35934769947583,1,4
596,1266,0.30110658124636,1,4
599,821,0.12638322655795,1,4
599,912,0.53407105416424,1,4
601,1273,0.12638322655795,1,4
602,1535,0,1,4
603,1317,0.12638322655795,1,4
604,2364,0.4175888177053,1,4
605,2019,1,1,4
605,3697,0.82527664531159,1,4
607,2990,0.30110658124636,1,4
609,3579,0.18462434478742,1,4
610,1176,0.47582993593477,1,4
613,139,0.12638322655795,1,4
614,1624,0.18462434478742,1,4
621,3727,0.12638322655795,1,4
621,3554,0.4175888177053,1,4
623,2837,0.59231217239371,1,4
625,3606,0.35934769947583,1,4
626,3712,0.24286546301689,1,4
627,3513,1,1,4
627,3096,1,1,4
627,945,0.88351776354106,1,4
627,1434,0.88351776354106,1,4
629,2685,0.4175888177053,1,4
629,2338,0.24286546301689,1,4
629,1285,0.35934769947583,1,4
630,581,0.65055329062318,1,4
633,1260,0.30110658124636,1,4
634,62,0.59231217239371,1,4
636,739,0.47582993593477,1,4
637,2340,0.70879440885265,1,4
640,3762,0.4175888177053,1,4
645,1521,0.24286546301689,1,4
649,1399,1,1,4
649,535,0.70879440885265,1,4
650,3193,0.12638322655795,1,4
652,2213,0.0099009900990098,1,4
654,262,0.30110658124636,1,4
658,3793,0.12638322655795,1,4
658,1637,0.18462434478742,1,4
659,2596,0.12638322655795,1,4
659,993,0.4175888177053,1,4
661,3119,0.4175888177053,1,4
663,491,0.4175888177053,1,4
664,3535,0.30110658124636,1,4
665,2755,0.35934769947583,1,4
668,591,0.30110658124636,1,4
668,464,0.30110658124636,1,4
669,1918,0.88351776354106,1,4
669,3720,0.47582993593477,1,4
671,1467,0.47582993593477,1,4
672,2162,0.47582993593477,1,4
673,2233,0.65055329062318,1,4
674,623,0.18462434478742,1,4
682,2813,0.24286546301689,1,4
685,1062,0.24286546301689,1,4
686,441,0.47582993593477,1,4
687,3549,1,1,4
689,804,0.65055329062318,1,4
689,1249,0.53407105416424,1,4
698,3701,0.82527664531159,1,4
699,1268,0.30110658124636,1,4
699,1980,0.12638322655795,1,4
701,1613,0.18462434478742,1,4
702,525,0.82527664531159,1,4
705,776,0.4175888177053,1,4
706,1638,0.70879440885265,1,4
707,663,1,1,4
707,3096,1,1,4
707,3702,0.76703552708212,1,4
707,2927,1,1,4
707,3414,1,1,4
708,2776,0.4175888177053,1,4
708,103,0.53407105416424,1,4
708,60,0.35934769947583,1,4
709,2293,0.18462434478742,1,4
709,3438,0.70879440885265,1,4
711,3030,0.24286546301689,1,4
712,2943,0.30110658124636,1,4
715,2953,0.76703552708212,1,4
715,2343,1,1,4
715,2701,0.59231217239371,1,4
716,53,0.70879440885265,1,4
718,306,0.82527664531159,1,4
719,865,0.24286546301689,1,4
719,731,0.47582993593477,1,4
722,1342,0.24286546301689,1,4
722,797,0.4175888177053,1,4
725,2868,1,1,4
725,1989,0.18462434478742,1,4
726,2160,0.76703552708212,1,4
726,1012,0.47582993593477,1,4
727,3004,0.24286546301689,1,4
730,1137,0.65055329062318,1,4
732,1040,0.30110658124636,1,4
734,3421,1,1,4
734,1134,0.65055329062318,1,4
735,2365,0.76703552708212,1,4
736,852,0.18462434478742,1,4
736,47,0.65055329062318,1,4
736,2372,0.24286546301689,1,4
738,2710,0.30110658124636,1,4
741,1149,0.12638322655795,1,4
742,1604,0.18462434478742,1,4
743,1399,0.59231217239371,1,4
746,1528,0.4175888177053,1,4
749,3089,0.18462434478742,1,4
750,3868,0.24286546301689,1,4
751,477,0.12638322655795,1,4
754,2656,0.18462434478742,1,4
756,291,0.24286546301689,1,4
763,3349,0.18462434478742,1,4
765,964,0.47582993593477,1,4
769,1854,0.76703552708212,1,4
770,2955,0,1,4
770,3511,0.82527664531159,1,4
771,3253,0.24286546301689,1,4
776,746,0.24286546301689,1,4
778,2261,0.35934769947583,1,4
779,1494,0.24286546301689,1,4
779,1948,0.59231217239371,1,4
782,1159,1,1,4
784,80,0.76703552708212,1,4
787,3786,0.4175888177053,1,4
788,2116,0.70879440885265,1,4
789,1464,0.88351776354106,1,4
789,1630,0.30110658124636,1,4
790,1914,0.24286546301689,1,4
790,3799,0.30110658124636,1,4
793,303,0.65055329062318,1,4
795,736,0.24286546301689,1,4
796,2134,0.35934769947583,1,4
797,202,0.88351776354106,1,4
802,2085,0.70879440885265,1,4
802,3428,1,1,4
802,850,1,1,4
803,2945,0.35934769947583,1,4
803,3447,0.18462434478742,1,4
806,3644,0.59231217239371,1,4
807,3281,1,1,4
807,2478,1,1,4
810,858,1,1,4
810,3699,0.24286546301689,1,4
814,3704,0.65055329062318,1,4
814,2233,0.76703552708212,1,4
816,2648,0.59231217239371,1,4
819,2107,0.76703552708212,1,4
819,2722,0.12638322655795,1,4
820,618,0.35934769947583,1,4
823,3157,0.65055329062318,1,4
824,974,0.70879440885265,1,4
824,2495,0.70879440885265,1,4
824,1767,0.24286546301689,1,4
825,360,0.47582993593477,1,4
827,618,0.12638322655795,1,4
827,2724,0.47582993593477,1,4
828,1668,0.12638322655795,1,4
835,3380,0.24286546301689,1,4
836,1663,0.35934769947583,1,4
840,475,1,1,4
841,669,0.65055329062318,1,4
843,3718,0.0681421083284798,1,4
845,2893,0.18462434478742,1,4
848,3874,0.70879440885265,1,4
849,812,0.65055329062318,1,4
849,2058,0.4175888177053,1,4
849,657,0.47582993593477,1,4
850,1528,0.47582993593477,1,4
852,1424,0.18462434478742,1,4
854,158,0.30110658124636,1,4
855,1703,1,1,4
855,553,1,1,4
855,3062,1,1,4
855,1172,1,1,4
856,2313,0.47582993593477,1,4
858,178,0.12638322655795,1,4
862,2460,0.82527664531159,1,4
864,3068,0.24286546301689,1,4
865,73,0.12638322655795,1,4
866,467,0.53407105416424,1,4
866,881,0.30110658124636,1,4
867,91,0.18462434478742,1,4
869,221,0.82527664531159,1,4
871,972,0.94175888177053,1,4
871,2868,0.76703552708212,1,4
871,3644,0.88351776354106,1,4
873,548,1,1,4
874,1371,0.59231217239371,1,4
874,686,0.35934769947583,1,4
874,2287,0.12638322655795,1,4
875,1484,0.0099009900990098,1,4
876,2155,0.12638322655795,1,4
876,355,0.0099009900990098,1,4
879,1025,0,1,4
883,797,0.0681421083284798,1,4
886,852,0.65055329062318,1,4
886,3238,0.70879440885265,1,4
886,3871,0.30110658124636,1,4
887,1314,0.76703552708212,1,4
887,703,0.70879440885265,1,4
888,51,1,1,4
888,2429,0.76703552708212,1,4
888,3782,1,1,4
890,961,0.47582993593477,1,4
890,65,0.24286546301689,1,4
891,2936,0.82527664531159,1,4
891,826,0.4175888177053,1,4
891,3725,0.24286546301689,1,4
893,1068,0.30110658124636,1,4
894,128,0.18462434478742,1,4
896,1666,0.35934769947583,1,4
904,3197,0.0099009900990098,1,4
906,794,0.30110658124636,1,4
906,1353,0.12638322655795,1,4
909,790,0.76703552708212,1,4
911,477,0.30110658124636,1,4
911,3460,0.65055329062318,1,4
913,3659,0.24286546301689,1,4
913,2244,0.12638322655795,1,4
915,2316,0.59231217239371,1,4
917,2371,0.12638322655795,1,4
920,693,0.53407105416424,1,4
920,3282,0.53407105416424,1,4
922,2865,0.65055329062318,1,4
922,1689,0.24286546301689,1,4
923,3658,0.70879440885265,1,4
923,1379,0.24286546301689,1,4
925,170,0.70879440885265,1,4
925,1845,0,1,4
927,2952,0.35934769947583,1,4
927,94,0.82527664531159,1,4
928,2193,0.53407105416424,1,4
931,2187,0.18462434478742,1,4
932,1163,0.59231217239371,1,4
934,2056,0.53407105416424,1,4
934,3424,0.82527664531159,1,4
934,1307,0.94175888177053,1,4
937,1762,0.82527664531159,1,4
941,3414,1,1,4
944,273,0.47582993593477,1,4
946,3139,0.4175888177053,1,4
947,2494,0.47582993593477,1,4
952,2123,0.88351776354106,1,4
954,475,0.35934769947583,1,4
956,2953,0.59231217239371,1,4
958,3806,0.24286546301689,1,4
960,3780,0.35934769947583,1,4
961,2231,0.35934769947583,1,4
962,3129,0.30110658124636,1,4
965,3825,0.59231217239371,1,4
969,2673,0.70879440885265,1,4
971,2278,0.30110658124636,1,4
974,1359,0,1,4
974,2126,0.18462434478742,1,4
975,96,1,1,4
975,1738,0.65055329062318,1,4
978,1755,0.65055329062318,1,4
979,477,0.12638322655795,1,4
980,2485,0.59231217239371,1,4
982,1836,0.30110658124636,1,4
984,1441,0.4175888177053,1,4
985,3789,0.53407105416424,1,4
989,1472,1,1,4
993,3364,0.53407105416424,1,4
994,1341,0.70879440885265,1,4
996,3227,0.4175888177053,1,4
997,1851,0.24286546301689,1,4
999,3522,0.53407105416424,1,4
1000,339,0.12638322655795,1,4
1006,1651,0.53407105416424,1,4
1008,1152,0.30110658124636,1,4
1009,3848,0.0099009900990098,1,4
1010,3321,0.0681421083284798,1,4
1015,24,1,1,4
1015,835,0.47582993593477,1,4
1018,1007,0.24286546301689,1,4
1019,563,0.4175888177053,1,4
1020,3356,0.12638322655795,1,4
1023,1253,1,1,4
1025,225,1,1,4
1025,695,0.12638322655795,1,4
1025,1543,0.59231217239371,1,4
1026,2698,0.30110658124636,1,4
1027,785,0.59231217239371,1,4
1027,183,1,1,4
1027,2644,0.47582993593477,1,4
1029,2577,0.30110658124636,1,4
1031,2176,0.65055329062318,1,4
1031,1767,0.59231217239371,1,4
1032,2227,0.47582993593477,1,4
1034,1915,1,1,4
1038,2193,0.82527664531159,1,4
1040,1780,0.35934769947583,1,4
1046,787,0.30110658124636,1,4
1048,1997,0.12638322655795,1,4
1048,1625,0.30110658124636,1,4
1049,1410,0.47582993593477,1,4
1049,2653,0.30110658124636,1,4
1049,641,0.47582993593477,1,4
1051,2963,0.47582993593477,1,4
1054,367,1,1,4
1056,3745,0.4175888177053,1,4
1057,107,0.59231217239371,1,4
1058,946,0.4175888177053,1,4
1060,2770,0.30110658124636,1,4
1062,2853,0.59231217239371,1,4
1064,2102,0.47582993593477,1,4
1065,2861,0.18462434478742,1,4
1065,779,0.47582993593477,1,4
1068,1634,0.35934769947583,1,4
1068,1364,0.0099009900990098,1,4
1070,1764,0.47582993593477,1,4
1071,1176,0.35934769947583,1,4
1073,690,0.30110658124636,1,4
1073,2374,0.24286546301689,1,4
1073,314,0.0099009900990098,1,4
1074,2946,0.0681421083284798,1,4
1075,1964,0.70879440885265,1,4
1076,1360,0.4175888177053,1,4
1076,3334,0.24286546301689,1,4
1079,744,0.82527664531159,1,4
1079,339,0.59231217239371,1,4
1081,3704,0.4175888177053,1,4
1082,659,0.24286546301689,1,4
1083,2803,0.4175888177053,1,4
1083,719,0.4175888177053,1,4
1086,3460,0.35934769947583,1,4
1088,421,0.65055329062318,1,4
1088,1812,0.35934769947583,1,4
1088,1009,0.12638322655795,1,4
1091,161,0.65055329062318,1,4
1095,3309,0.30110658124636,1,4
1096,2732,0.59231217239371,1,4
1097,1611,0.70879440885265,1,4
1099,3474,0.4175888177053,1,4
1101,1169,0.82527664531159,1,4
1101,3502,0.88351776354106,1,4
1101,2086,1,1,4
1107,440,0.18462434478742,1,4
1108,3103,0.59231217239371,1,4
1108,2029,0.30110658124636,1,4
1112,3360,0.30110658124636,1,4
1113,1560,0.18462434478742,1,4
1115,964,0.35934769947583,1,4
1116,3874,0.35934769947583,1,4
1116,822,0.4175888177053,1,4
1117,13,0.59231217239371,1,4
1118,62,0.70879440885265,1,4
1119,203,0.70879440885265,1,4
1119,2589,0.65055329062318,1,4
1120,2829,0.12638322655795,1,4
1122,2019,1,1,4
1122,3096,1,1,4
1122,1002,0.76703552708212,1,4
1122,1195,1,1,4
1123,2568,0.30110658124636,1,4
1124,2162,0.47582993593477,1,4
1125,46,0.30110658124636,1,4
1125,260,0.59231217239371,1,4
1125,1544,0.0681421083284798,1,4
1128,1979,0,1,4
1137,1435,0.4175888177053,1,4
1140,422,0,1,4
1141,2418,0.35934769947583,1,4
1144,1981,0.24286546301689,1,4
1147,3626,0.12638322655795,1,4
1147,497,0.53407105416424,1,4
1148,1984,0.0681421083284798,1,4
1149,1430,0.76703552708212,1,4
1149,280,0.47582993593477,1,4
1151,247,0.18462434478742,1,4
1151,29,0.35934769947583,1,4
1156,1055,0.47582993593477,1,4
1156,3444,0.35934769947583,1,4
1159,2357,0.0099009900990098,1,4
1160,2789,0.47582993593477,1,4
1164,1646,0.94175888177053,1,4
1164,2779,0.94175888177053,1,4
1167,3806,0.82527664531159,1,4
1172,687,0.47582993593477,1,4
1176,1993,0.35934769947583,1,4
1177,1669,0.88351776354106,1,4
1180,1673,0.0681421083284798,1,4
1181,895,0.35934769947583,1,4
1184,474,0.35934769947583,1,4
1188,3690,0.35934769947583,1,4
1188,2775,0.35934769947583,1,4
1189,2217,0.65055329062318,1,4
1192,2316,0.53407105416424,1,4
1192,3571,0.30110658124636,1,4
1194,1997,0.35934769947583,1,4
1199,2072,0.70879440885265,1,4
1199,2520,0.59231217239371,1,4
1199,1813,0.35934769947583,1,4
1202,852,0.0681421083284798,1,4
1204,447,0.24286546301689,1,4
1205,2425,0.53407105416424,1,4
1205,2253,0.18462434478742,1,4
1205,2937,0.12638322655795,1,4
1211,1113,0.24286546301689,1,4
1211,3182,0.0681421083284798,1,4
1213,1289,0.94175888177053,1,4
1213,349,1,1,4
1215,1966,1,1,4
1222,3711,0.24286546301689,1,4
1225,247,0.4175888177053,1,4
1227,1604,0.47582993593477,1,4
1228,2893,0.0681421083284798,1,4
1229,2170,0.4175888177053,1,4
1230,2322,0.24286546301689,1,4
1230,2134,0.4175888177053,1,4
1231,1053,0.59231217239371,1,4
1231,1224,0.53407105416424,1,4
1231,2938,0.0099009900990098,1,4
1232,1643,0.30110658124636,1,4
1233,1239,0.65055329062318,1,4
1234,1952,0.47582993593477,1,4
1234,3358,0.18462434478742,1,4
1235,1800,0.35934769947583,1,4
1236,3514,0.59231217239371,1,4
1236,863,0.0681421083284798,1,4
1237,210,0.70879440885265,1,4
1239,2343,1,1,4
1239,1084,0.70879440885265,1,4
1239,1169,0.76703552708212,1,4
1241,37,0.18462434478742,1,4
1243,3056,1,1,4
1243,2281,0.53407105416424,1,4
1243,2331,0.59231217239371,1,4
1245,634,1,1,4
1246,1745,0.12638322655795,1,4
1250,1964,0.24286546301689,1,4
1252,1715,0.35934769947583,1,4
1254,1144,1,1,4
1254,3159,0.70879440885265,1,4
1254,3525,1,1,4
1254,40,1,1,4
1256,246,0.4175888177053,1,4
1258,1553,0.12638322655795,1,4
1258,3427,0.12638322655795,1,4
1260,3887,0.35934769947583,1,4
1262,1971,0.76703552708212,1,4
1262,497,0.4175888177053,1,4
1264,2592,0.4175888177053,1,4
1266,2402,0.59231217239371,1,4
1266,1993,0.12638322655795,1,4
1269,3218,0.30110658124636,1,4
1273,3097,1,1,4
1274,1396,0.24286546301689,1,4
1274,653,0.4175888177053,1,4
1276,248,1,1,4
1276,973,0.24286546301689,1,4
1280,1465,0.76703552708212,1,4
1280,399,0.70879440885265,1,4
1283,3812,0.18462434478742,1,4
1284,3776,0.0681421083284798,1,4
1289,1613,0.82527664531159,1,4
1289,2882,0.59231217239371,1,4
1289,2868,0.65055329062318,1,4
1289,3448,0.59231217239371,1,4
1291,1041,0.0681421083284798,1,4
1291,3363,0.0681421083284798,1,4
1292,835,0.4175888177053,1,4
1292,2931,0.47582993593477,1,4
1292,1357,0.35934769947583,1,4
1292,2122,0.4175888177053,1,4
1293,1780,0.24286546301689,1,4
1294,2639,0.12638322655795,1,4
1295,2023,0.47582993593477,1,4
1299,2231,0.30110658124636,1,4
1300,1626,0.65055329062318,1,4
1300,3886,0.24286546301689,1,4
1301,1654,0.35934769947583,1,4
1304,2609,0.4175888177053,1,4
1308,956,0.88351776354106,1,4
1308,3517,0.82527664531159,1,4
1308,707,0.82527664531159,1,4
1308,1529,0.70879440885265,1,4
1311,1833,0.47582993593477,1,4
1312,2959,1,1,4
1312,2298,1,1,4
1312,96,1,1,4
1314,3555,0.12638322655795,1,4
1314,3286,0.18462434478742,1,4
1316,2515,0.59231217239371,1,4
1317,1084,0.4175888177053,1,4
1318,1157,0.18462434478742,1,4
1320,2916,1,1,4
1332,2459,0.35934769947583,1,4
1333,740,0.18462434478742,1,4
1338,2838,0.30110658124636,1,4
1340,713,1,1,4
1341,3795,0.0681421083284798,1,4
1342,1845,0.4175888177053,1,4
1343,1058,0.82527664531159,1,4
1343,2034,0.76703552708212,1,4
1343,2343,1,1,4
1343,1918,0.76703552708212,1,4
1344,477,0.4175888177053,1,4
1344,1977,0.47582993593477,1,4
1344,2217,0.53407105416424,1,4
1346,3443,0.30110658124636,1,4
1348,2953,0.47582993593477,1,4
1349,2097,0.47582993593477,1,4
1349,2060,0.4175888177053,1,4
1350,753,0.88351776354106,1,4
1351,108,0.53407105416424,1,4
1352,2417,0.47582993593477,1,4
1353,523,0.30110658124636,1,4
1357,1456,0.53407105416424,1,4
1358,3466,0.65055329062318,1,4
1359,3196,0.4175888177053,1,4
1360,1867,0.0099009900990098,1,4
1361,2656,0.24286546301689,1,4
1361,1275,0.24286546301689,1,4
1363,1872,0.53407105416424,1,4
1364,3558,0.65055329062318,1,4
1366,776,0.30110658124636,1,4
1367,2820,0.59231217239371,1,4
1367,3670,0.0099009900990098,1,4
1373,461,0.59231217239371,1,4
1373,371,0.59231217239371,1,4
1374,3205,0.82527664531159,1,4
1374,2181,0.65055329062318,1,4
1374,2408,0.4175888177053,1,4
1377,2173,0.65055329062318,1,4
1377,1146,0.24286546301689,1,4
1379,1868,0.47582993593477,1,4
1379,3335,0.47582993593477,1,4
1382,52,0.4175888177053,1,4
1382,101,0.30110658124636,1,4
1383,2316,0.24286546301689,1,4
1384,2594,0.0099009900990098,1,4
1384,535,0.24286546301689,1,4
1388,3798,1,1,4
1388,2478,1,1,4
1388,3247,1,1,4
1389,1401,1,1,4
1389,1923,1,1,4
1389,357,1,1,4
1391,3009,0.24286546301689,1,4
1392,2008,0.30110658124636,1,4
1393,267,1,1,4
1400,760,0.47582993593477,1,4
1400,2712,0.47582993593477,1,4
1404,2961,0.0681421083284798,1,4
1411,2554,1,1,4
1411,493,1,1,4
1412,3078,0.82527664531159,1,4
1416,1975,0.35934769947583,1,4
1416,2596,0.76703552708212,1,4
1417,1529,0.76703552708212,1,4
1417,3878,0.4175888177053,1,4
1417,600,0.35934769947583,1,4
1418,218,0.4175888177053,1,4
1422,1411,0.30110658124636,1,4
1423,484,0.35934769947583,1,4
1425,1136,0.53407105416424,1,4
1425,3873,0.24286546301689,1,4
1427,2902,0.82527664531159,1,4
1427,532,0.30110658124636,1,4
1427,1734,0.35934769947583,1,4
1430,3120,0.4175888177053,1,4
1430,231,0.4175888177053,1,4
1430,2766,0.12638322655795,1,4
1431,3107,0.4175888177053,1,4
1432,1822,0.47582993593477,1,4
1432,415,0.24286546301689,1,4
1434,183,0.12638322655795,1,4
1438,3398,0.35934769947583,1,4
1438,3,0.24286546301689,1,4
1440,2668,0.35934769947583,1,4
1440,2609,0.24286546301689,1,4
1441,2935,0.4175888177053,1,4
1441,119,0.47582993593477,1,4
1442,2051,0.76703552708212,1,4
1442,80,0.70879440885265,1,4
1442,1467,0.4175888177053,1,4
1444,740,0.47582993593477,1,4
1445,590,0.0681421083284798,1,4
1445,2363,0.76703552708212,1,4
1446,2086,0.94175888177053,1,4
1446,813,1,1,4
1446,3502,0.94175888177053,1,4
1448,272,0.0099009900990098,1,4
1451,759,0.35934769947583,1,4
1452,2484,0.30110658124636,1,4
1457,2788,0.0681421083284798,1,4
1459,2407,0.24286546301689,1,4
1460,2732,0.53407105416424,1,4
1460,3395,0.76703552708212,1,4
1462,3578,0.59231217239371,1,4
1463,1783,0,1,4
1464,2788,0.82527664531159,1,4
1465,1736,0.24286546301689,1,4
1465,445,0.59231217239371,1,4
1470,3733,0.88351776354106,1,4
1470,3395,1,1,4
1470,857,0.53407105416424,1,4
1471,1556,0.18462434478742,1,4
1472,2059,0.35934769947583,1,4
1472,717,0.24286546301689,1,4
1475,2995,0.76703552708212,1,4
1475,64,1,1,4
1475,2922,0.59231217239371,1,4
1477,1420,1,1,4
1477,2113,1,1,4
1479,363,0.47582993593477,1,4
1479,2866,0.47582993593477,1,4
1480,2463,0.18462434478742,1,4
1482,430,0.47582993593477,1,4
1482,3252,0.30110658124636,1,4
1485,2054,0.53407105416424,1,4
1485,594,0.24286546301689,1,4
1487,2554,1,1,4
1489,457,0.24286546301689,1,4
1489,3473,0.24286546301689,1,4
1491,286,0.35934769947583,1,4
1491,3474,0.35934769947583,1,4
1494,873,0.30110658124636,1,4
1495,2346,0.18462434478742,1,4
1495,3437,0.30110658124636,1,4
1496,1501,0.4175888177053,1,4
1500,2572,0.4175888177053,1,4
1501,847,0.70879440885265,1,4
1501,600,0.24286546301689,1,4
1503,2123,0.47582993593477,1,4
1503,3654,0.18462434478742,1,4
1504,1419,0.47582993593477,1,4
1504,1621,0.30110658124636,1,4
1506,2946,0.30110658124636,1,4
1509,897,0.18462434478742,1,4
1511,2995,0.53407105416424,1,4
1515,2188,0.70879440885265,1,4
1515,1053,0.35934769947583,1,4
1518,385,0.65055329062318,1,4
1518,2736,0.53407105416424,1,4
1519,870,0.35934769947583,1,4
1522,2589,1,1,4
1522,3125,1,1,4
1523,3099,0.30110658124636,1,4
1523,1688,0.82527664531159,1,4
1523,1380,0.59231217239371,1,4
1527,2367,0.65055329062318,1,4
1527,3726,0.24286546301689,1,4
1527,618,0.18462434478742,1,4
1528,3834,0.59231217239371,1,4
1530,2568,0.30110658124636,1,4
1533,1747,0.24286546301689,1,4
1540,1664,0.4175888177053,1,4
1540,90,0.35934769947583,1,4
1546,2873,0.65055329062318,1,4
1547,2920,0.0681421083284798,1,4
1549,3112,0.53407105416424,1,4
1550,2022,0.82527664531159,1,4
1550,1497,0,1,4
1552,51,0.82527664531159,1,4
1552,785,0.82527664531159,1,4
1558,500,0.47582993593477,1,4
1558,969,0.70879440885265,1,4
1559,836,0.4175888177053,1,4
1560,2020,0.82527664531159,1,4
1560,3498,0.65055329062318,1,4
1560,2283,0.4175888177053,1,4
1562,2244,0.4175888177053,1,4
1565,422,0.65055329062318,1,4
1565,163,0.59231217239371,1,4
1567,2928,0.59231217239371,1,4
1568,1899,0.24286546301689,1,4
1570,3078,1,1,4
1576,2312,0.30110658124636,1,4
1577,796,0.18462434478742,1,4
1578,3578,0.30110658124636,1,4
1583,2832,0.24286546301689,1,4
1584,2284,0.76703552708212,1,4
1584,156,0.24286546301689,1,4
1586,2243,0.47582993593477,1,4
1587,1796,0.0681421083284798,1,4
1588,1281,0.47582993593477,1,4
1588,3020,0.94175888177053,1,4
1590,3188,0.47582993593477,1,4
1590,813,0.88351776354106,1,4
1590,2113,0.47582993593477,1,4
1591,1027,0.18462434478742,1,4
1591,1212,0.30110658124636,1,4
1593,1623,0.82527664531159,1,4
1593,1126,1,1,4
1595,3547,0.65055329062318,1,4
1595,2922,0.82527664531159,1,4
1597,2878,0.82527664531159,1,4
1597,53,0.59231217239371,1,4
1597,372,0.18462434478742,1,4
1601,810,0.30110658124636,1,4
1601,2181,0.59231217239371,1,4
1602,317,0.65055329062318,1,4
1602,1714,0.35934769947583,1,4
1602,1523,0.30110658124636,1,4
1607,1437,0.0681421083284798,1,4
1609,2407,0,1,4
1611,2918,1,1,4
1611,2681,0.82527664531159,1,4
1612,3816,1,1,4
1614,3035,0.70879440885265,1,4
1615,1147,0.94175888177053,1,4
1617,285,0.30110658124636,1,4
1618,3016,0.65055329062318,1,4
1618,3720,0.35934769947583,1,4
1619,2108,0.70879440885265,1,4
1620,891,0.65055329062318,1,4
1620,486,0.53407105416424,1,4
1621,3376,0.18462434478742,1,4
1622,3538,0.24286546301689,1,4
1623,1638,0,1,4
1624,3837,0.12638322655795,1,4
1626,2272,0.94175888177053,1,4
1626,1420,1,1,4
1627,1326,0.35934769947583,1,4
1630,2053,0.82527664531159,1,4
1632,1380,0.24286546301689,1,4
1633,3706,0.18462434478742,1,4
1636,920,0.24286546301689,1,4
1637,3844,0.30110658124636,1,4
1638,3827,0.0681421083284798,1,4
1639,2032,0.59231217239371,1,4
1647,777,0.76703552708212,1,4
